t,covariate,covbal,treatment,outcome
-2,male,0.000219336452326849,income_cat_decrease,talk_to_different_people_parties
-2,education_cat,0.00133941094255922,income_cat_decrease,talk_to_different_people_parties
-2,partner,-0.045388884036415,income_cat_decrease,talk_to_different_people_parties
-2,no_children_hh,0.0371168619523393,income_cat_decrease,talk_to_different_people_parties
-2,l1_net_monthly_income_cat,-0.128877109615309,income_cat_decrease,talk_to_different_people_parties
-2,talk_to_different_people_parties,1.74132736838292,income_cat_decrease,talk_to_different_people_parties
-1,age_cat,-0.0235841522388206,income_cat_decrease,talk_to_different_people_parties
-1,male,-0.00717581658025242,income_cat_decrease,talk_to_different_people_parties
-1,education_cat,-0.0189487352284412,income_cat_decrease,talk_to_different_people_parties
-1,partner,-0.0719288680033498,income_cat_decrease,talk_to_different_people_parties
-1,no_children_hh,0.0275914856620548,income_cat_decrease,talk_to_different_people_parties
-1,l1_net_monthly_income_cat,-0.123000935734595,income_cat_decrease,talk_to_different_people_parties
-1,talk_to_different_people_parties,0.0103784003210853,income_cat_decrease,talk_to_different_people_parties
-3,age_cat,-0.0267567769130424,income_cat_decrease,not_interested_in_others
-3,male,0.0329608718326548,income_cat_decrease,not_interested_in_others
-3,education_cat,0.0337250337361472,income_cat_decrease,not_interested_in_others
-3,partner,-0.0677652627949078,income_cat_decrease,not_interested_in_others
-3,no_children_hh,0.0705751201328396,income_cat_decrease,not_interested_in_others
-3,l1_net_monthly_income_cat,-0.202345924930215,income_cat_decrease,not_interested_in_others
-3,not_interested_in_others,0.115547932044453,income_cat_decrease,not_interested_in_others
-2,age_cat,-0.0138444736786304,income_cat_decrease,not_interested_in_others
-2,male,-0.000645622569434853,income_cat_decrease,not_interested_in_others
-2,education_cat,0.00560067665033458,income_cat_decrease,not_interested_in_others
-2,partner,-0.0425855729547225,income_cat_decrease,not_interested_in_others
-2,no_children_hh,0.0354580716575209,income_cat_decrease,not_interested_in_others
-2,l1_net_monthly_income_cat,-0.136157854784621,income_cat_decrease,not_interested_in_others
-2,not_interested_in_others,1.11953787964217,income_cat_decrease,not_interested_in_others
-1,age_cat,-0.0192241374604869,income_cat_decrease,not_interested_in_others
-1,male,-0.00754616457297101,income_cat_decrease,not_interested_in_others
-1,education_cat,-0.016112415787649,income_cat_decrease,not_interested_in_others
-1,partner,-0.0711486422313469,income_cat_decrease,not_interested_in_others
-1,no_children_hh,0.028466860550254,income_cat_decrease,not_interested_in_others
-1,l1_net_monthly_income_cat,-0.119119596029207,income_cat_decrease,not_interested_in_others
-1,not_interested_in_others,0.00125125982093904,income_cat_decrease,not_interested_in_others
-3,age_cat,-0.049451090168771,income_cat_decrease,feel_others_emotions
-3,male,0.0226872643227468,income_cat_decrease,feel_others_emotions
-3,education_cat,0.0117944260058174,income_cat_decrease,feel_others_emotions
-3,partner,-0.0733786919238291,income_cat_decrease,feel_others_emotions
-3,no_children_hh,0.0708916921410075,income_cat_decrease,feel_others_emotions
-3,l1_net_monthly_income_cat,-0.202927785317348,income_cat_decrease,feel_others_emotions
-3,feel_others_emotions,0.264114629635717,income_cat_decrease,feel_others_emotions
-2,age_cat,-0.0120260738493048,income_cat_decrease,feel_others_emotions
-2,male,-0.00254165867876137,income_cat_decrease,feel_others_emotions
-2,education_cat,0.00556318831752548,income_cat_decrease,feel_others_emotions
-2,partner,-0.0390818089510422,income_cat_decrease,feel_others_emotions
-2,no_children_hh,0.0466681145526915,income_cat_decrease,feel_others_emotions
-2,l1_net_monthly_income_cat,-0.133153397142715,income_cat_decrease,feel_others_emotions
-2,feel_others_emotions,3.39812376319474,income_cat_decrease,feel_others_emotions
-1,age_cat,-0.022717828057859,income_cat_decrease,feel_others_emotions
-1,male,-0.0103366666624214,income_cat_decrease,feel_others_emotions
-1,education_cat,-0.0167941099012408,income_cat_decrease,feel_others_emotions
-1,partner,-0.0723009045824646,income_cat_decrease,feel_others_emotions
-1,no_children_hh,0.0384928187726185,income_cat_decrease,feel_others_emotions
-1,l1_net_monthly_income_cat,-0.124254928088109,income_cat_decrease,feel_others_emotions
-1,feel_others_emotions,-0.00120871080618787,income_cat_decrease,feel_others_emotions
-3,age_cat,-0.0504362276795154,income_cat_decrease,quiet_around_strangers
-3,male,0.0272732579923558,income_cat_decrease,quiet_around_strangers
-3,education_cat,0.00951074821436059,income_cat_decrease,quiet_around_strangers
-3,partner,-0.0779873580581843,income_cat_decrease,quiet_around_strangers
-3,no_children_hh,0.0727354425645359,income_cat_decrease,quiet_around_strangers
-3,l1_net_monthly_income_cat,-0.195165261152235,income_cat_decrease,quiet_around_strangers
-3,quiet_around_strangers,0.143261774664599,income_cat_decrease,quiet_around_strangers
-2,age_cat,-0.0157749374959685,income_cat_decrease,quiet_around_strangers
-2,male,-0.00130565383932601,income_cat_decrease,quiet_around_strangers
-2,education_cat,0.00463429036289132,income_cat_decrease,quiet_around_strangers
-2,partner,-0.0410077588441111,income_cat_decrease,quiet_around_strangers
-2,no_children_hh,0.0466036187947976,income_cat_decrease,quiet_around_strangers
-2,l1_net_monthly_income_cat,-0.131548151362375,income_cat_decrease,quiet_around_strangers
-2,quiet_around_strangers,1.44979087119405,income_cat_decrease,quiet_around_strangers
-1,age_cat,-0.0241900220876183,income_cat_decrease,quiet_around_strangers
-1,male,-0.00870751680824216,income_cat_decrease,quiet_around_strangers
-1,education_cat,-0.0152005622039053,income_cat_decrease,quiet_around_strangers
-1,partner,-0.069272216312936,income_cat_decrease,quiet_around_strangers
-1,no_children_hh,0.0371115100025114,income_cat_decrease,quiet_around_strangers
-1,l1_net_monthly_income_cat,-0.120793099706111,income_cat_decrease,quiet_around_strangers
-1,quiet_around_strangers,-0.0130990759431312,income_cat_decrease,quiet_around_strangers
-3,age_cat,-0.0351450894923278,income_cat_decrease,importance_open_minded
-3,male,0.0348530185959655,income_cat_decrease,importance_open_minded
-3,education_cat,0.0170308990189942,income_cat_decrease,importance_open_minded
-3,partner,-0.0711618219264329,income_cat_decrease,importance_open_minded
-3,no_children_hh,0.0649044647680477,income_cat_decrease,importance_open_minded
-3,l1_net_monthly_income_cat,-0.18850715203597,income_cat_decrease,importance_open_minded
-3,importance_open_minded,0.267045484016708,income_cat_decrease,importance_open_minded
-2,age_cat,-0.0182306164978516,income_cat_decrease,importance_open_minded
-2,male,-0.00573674149441883,income_cat_decrease,importance_open_minded
-2,education_cat,-0.00330147689100615,income_cat_decrease,importance_open_minded
-2,partner,-0.0351293875007861,income_cat_decrease,importance_open_minded
-2,no_children_hh,0.0479738152404727,income_cat_decrease,importance_open_minded
-2,l1_net_monthly_income_cat,-0.161163359684056,income_cat_decrease,importance_open_minded
-2,importance_open_minded,2.5846075654656,income_cat_decrease,importance_open_minded
-1,age_cat,-0.0291037059106878,income_cat_decrease,importance_open_minded
-1,male,-0.0124589016144736,income_cat_decrease,importance_open_minded
-1,education_cat,-0.0247675387273473,income_cat_decrease,importance_open_minded
-1,partner,-0.0650464514407649,income_cat_decrease,importance_open_minded
-1,no_children_hh,0.0386011980113259,income_cat_decrease,importance_open_minded
-1,l1_net_monthly_income_cat,-0.140469284355689,income_cat_decrease,importance_open_minded
-1,importance_open_minded,0.00316413837468626,income_cat_decrease,importance_open_minded
-3,age_cat,-0.0343211865199065,income_cat_decrease,feel_connected_to_others
-3,male,0.0227373500544981,income_cat_decrease,feel_connected_to_others
-3,education_cat,0.0132029942780656,income_cat_decrease,feel_connected_to_others
-3,partner,0.00260604955313349,income_cat_decrease,feel_connected_to_others
-3,no_children_hh,0.0804136988945453,income_cat_decrease,feel_connected_to_others
-3,l1_net_monthly_income_cat,-0.113888693602115,income_cat_decrease,feel_connected_to_others
-3,feel_connected_to_others,0.142663218574274,income_cat_decrease,feel_connected_to_others
-2,age_cat,-0.0343452631094788,income_cat_decrease,feel_connected_to_others
-2,male,-0.00212808074716817,income_cat_decrease,feel_connected_to_others
-2,education_cat,-0.0126032016892724,income_cat_decrease,feel_connected_to_others
-2,partner,-0.0221432642207394,income_cat_decrease,feel_connected_to_others
-2,no_children_hh,0.0426820838051524,income_cat_decrease,feel_connected_to_others
-2,l1_net_monthly_income_cat,-0.0966811285509496,income_cat_decrease,feel_connected_to_others
-2,feel_connected_to_others,0.247019768871156,income_cat_decrease,feel_connected_to_others
-1,age_cat,-0.0361458268962753,income_cat_decrease,feel_connected_to_others
-1,male,-0.00958177458654256,income_cat_decrease,feel_connected_to_others
-1,education_cat,-0.00627091537382998,income_cat_decrease,feel_connected_to_others
-1,partner,-0.0236888079964842,income_cat_decrease,feel_connected_to_others
-1,no_children_hh,0.0249396255612939,income_cat_decrease,feel_connected_to_others
-1,l1_net_monthly_income_cat,-0.0782273157064984,income_cat_decrease,feel_connected_to_others
-1,feel_connected_to_others,-0.0091892740153553,income_cat_decrease,feel_connected_to_others
-3,age_cat,0.0871851891203438,income_cat_2p_decrease,little_concern_for_others
-3,male,0.0695568611075049,income_cat_2p_decrease,little_concern_for_others
-3,education_cat,0.0926094542763396,income_cat_2p_decrease,little_concern_for_others
-3,partner,-0.0966882611857693,income_cat_2p_decrease,little_concern_for_others
-3,no_children_hh,0.0956305139885343,income_cat_2p_decrease,little_concern_for_others
-3,l1_net_monthly_income_cat,-0.174195265499942,income_cat_2p_decrease,little_concern_for_others
-3,little_concern_for_others,0.192502607356632,income_cat_2p_decrease,little_concern_for_others
-2,age_cat,0.0678748834662072,income_cat_2p_decrease,little_concern_for_others
-2,male,0.0615135145232204,income_cat_2p_decrease,little_concern_for_others
-2,education_cat,0.0528164761883676,income_cat_2p_decrease,little_concern_for_others
-2,partner,-0.0426529861315994,income_cat_2p_decrease,little_concern_for_others
-2,no_children_hh,0.135005693303605,income_cat_2p_decrease,little_concern_for_others
-2,l1_net_monthly_income_cat,-0.0542371363479015,income_cat_2p_decrease,little_concern_for_others
-2,little_concern_for_others,2.14241544708195,income_cat_2p_decrease,little_concern_for_others
-1,age_cat,0.00338418391420264,income_cat_2p_decrease,little_concern_for_others
-1,male,0.0224922235844235,income_cat_2p_decrease,little_concern_for_others
-1,education_cat,0.0367272550869818,income_cat_2p_decrease,little_concern_for_others
-1,partner,-0.102726079477963,income_cat_2p_decrease,little_concern_for_others
-1,no_children_hh,0.050512651357593,income_cat_2p_decrease,little_concern_for_others
-1,l1_net_monthly_income_cat,-0.0268935227899564,income_cat_2p_decrease,little_concern_for_others
-1,little_concern_for_others,-0.0160224286018296,income_cat_2p_decrease,little_concern_for_others
-3,age_cat,0.0724609133079147,income_cat_2p_decrease,comfy_around_people
-3,male,0.0675836309338302,income_cat_2p_decrease,comfy_around_people
-3,education_cat,0.0714510305920263,income_cat_2p_decrease,comfy_around_people
-3,partner,-0.109124631734496,income_cat_2p_decrease,comfy_around_people
-3,no_children_hh,0.104896661679895,income_cat_2p_decrease,comfy_around_people
